0.37189 141 0.0010808 0.49516 593.05 2550.6 593.45 2734.7 1.7496 6.9199
0.38 141.769 0.00108161 0.48522 596.34 2551.3 596.75 2735.7 1.7575 6.9126
0.38247 142 0.00108185 0.48227 597.33 2551.5 597.74 2736 1.7599 6.9105
0.39 142.698 0.00108259 0.47352 600.32 2552.2 600.74 2736.9 1.7671 6.904
0.39329 143 0.00108291 0.46979 601.61 2552.5 602.04 2737.3 1.7702 6.9011
0.4 143.608 0.00108355 0.46238 604.22 2553.1 604.65 2738.1 1.7765 6.8955
0.40437 144 0.00108397 0.45769 605.9 2553.4 606.34 2738.5 1.7805 6.8919
0.41568 145 0.00108504 0.44596 610.19 2554.4 610.64 2739.8 1.7907 6.8826
0.42 145.375 0.00108544 0.44165 611.79 2554.8 612.25 2740.3 1.7946 6.8791
0.42726 146 0.00108612 0.43459 614.48 2555.3 614.94 2741 1.801 6.8734
0.43909 147 0.0010872 0.42357 618.77 2556.3 619.25 2742.3 1.8112 6.8643
0.44 147.076 0.00108729 0.42274 619.1 2556.4 619.58 2742.4 1.812 6.8636
0.45118 148 0.0010883 0.41288 623.07 2557.2 623.56 2743.5 1.8214 6.8552
0.46 148.716 0.00108908 0.40542 626.14 2557.9 626.64 2744.4 1.8287 6.8487
0.46354 149 0.0010894 0.40251 627.37 2558.1 627.87 2744.7 1.8316 6.8461
0.47616 150 0.0010905 0.39245 631.66 2559 632.18 2745.9 1.8418 6.8371
0.48 150.3 0.00109084 0.3895 632.95 2559.3 633.47 2746.3 1.8448 6.8344
0.48907 151 0.00109162 0.38269 635.97 2559.9 636.5 2747.1 1.852 6.8281
0.5 151.831 0.00109255 0.37481 639.54 2560.7 640.09 2748.1 1.8604 6.8207
0.50225 152 0.00109274 0.37323 640.26 2560.8 640.81 2748.3 1.8621 6.8192
0.51571 153 0.00109387 0.36404 644.58 2561.8 645.14 2749.5 1.8722 6.8103
0.52 153.314 0.00109423 0.3612 645.93 2562.1 646.5 2749.9 1.8754 6.8075
0.52946 154 0.00109501 0.35512 648.88 2562.7 649.46 2750.7 1.8823 6.8014
0.54 154.753 0.00109587 0.34858 652.13 2563.3 652.72 2751.5 1.8899 6.7948
0.5435 155 0.00109615 0.34646 653.19 2563.5 653.79 2751.8 1.8924 6.7926
0.55784 156 0.0010973 0.33805 657.51 2564.4 658.12 2753 1.9025 6.7838
0.56 156.149 0.00109748 0.33682 658.16 2564.5 658.77 2753.1 1.904 6.7825
0.57247 157 0.00109846 0.32989 661.82 2565.2 662.45 2754.1 1.9125 6.7751
0.58 157.506 0.00109905 0.32585 664.01 2565.7 664.65 2754.7 1.9176 6.7707
0.58742 158 0.00109963 0.32196 666.14 2566.1 666.79 2755.2 1.9225 6.7664
0.6 158.826 0.0011006 0.31558 669.72 2566.8 670.38 2756.1 1.9308 6.7592
0.60267 159 0.00110081 0.31426 670.47 2566.9 671.13 2756.3 1.9326 6.7578
0.61823 160 0.00110199 0.30678 674.79 2567.7 675.47 2757.4 1.9426 6.7491
0.62 160.112 0.00110212 0.30596 675.28 2567.9 675.96 2757.6 1.9437 6.7482
0.63412 161 0.00110318 0.29951 679.12 2568.6 679.82 2758.5 1.9525 6.7406
0.64 161.365 0.00110362 0.29691 680.7 2568.9 681.41 2758.9 1.9562 6.7374
0.65033 162 0.00110438 0.29245 683.45 2569.4 684.17 2759.6 1.9625 6.732
0.66 162.587 0.00110509 0.2884 686 2570 686.73 2760.3 1.9684 6.727
0.66686 163 0.00110559 0.28559 687.78 2570.3 688.52 2760.7 1.9725 6.7235
0.68 163.781 0.00110654 0.28036 691.17 2570.9 691.92 2761.5 1.9802 6.7169
0.68373 164 0.0011068 0.27892 692.12 2571.1 692.88 2761.8 1.9824 6.715
0.7 164.946 0.00110796 0.27277 696.22 2571.9 697 2762.8 1.9918 6.7071
